"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"gregtech:meta_stick_long",3022,"Long Incoloy-MA956 Rod","stickLongIncoloyMa956",""
"gregtech:meta_tool_head_buzz_saw",2,"Aluminium Buzzsaw Blade","toolHeadBuzzSawAluminium",""
"gregtech:meta_tool_head_buzz_saw",51,"Iron Buzzsaw Blade","toolHeadBuzzSawIron",""
"gregtech:meta_tool_head_buzz_saw",113,"Titanium Buzzsaw Blade","toolHeadBuzzSawTitanium",""
"gregtech:meta_tool_head_buzz_saw",127,"Neutronium Buzzsaw Blade","toolHeadBuzzSawNeutronium",""
"gregtech:meta_tool_head_buzz_saw",129,"Duranium Buzzsaw Blade","toolHeadBuzzSawDuranium",""
"gregtech:meta_tool_head_buzz_saw",260,"Bronze Buzzsaw Blade","toolHeadBuzzSawBronze",""
"gregtech:meta_tool_head_buzz_saw",276,"Diamond Buzzsaw Blade","toolHeadBuzzSawDiamond",""
"gregtech:meta_tool_head_buzz_saw",287,"Invar Buzzsaw Blade","toolHeadBuzzSawInvar",""
"gregtech:meta_tool_head_buzz_saw",300,"Sterling Silver Buzzsaw Blade","toolHeadBuzzSawSterlingSilver",""
"gregtech:meta_tool_head_buzz_saw",301,"Rose Gold Buzzsaw Blade","toolHeadBuzzSawRoseGold",""
"gregtech:meta_tool_head_buzz_saw",323,"Stainless Steel Buzzsaw Blade","toolHeadBuzzSawStainlessSteel",""
"gregtech:meta_tool_head_buzz_saw",324,"Steel Buzzsaw Blade","toolHeadBuzzSawSteel",""
"gregtech:meta_tool_head_buzz_saw",331,"Ultimet Buzzsaw Blade","toolHeadBuzzSawUltimet",""
"gregtech:meta_tool_head_buzz_saw",335,"Wrought Iron Buzzsaw Blade","toolHeadBuzzSawWroughtIron",""
"gregtech:meta_tool_head_buzz_saw",396,"Tungstencarbide Buzzsaw Blade","toolHeadBuzzSawTungstenCarbide",""
"gregtech:meta_tool_head_buzz_saw",2012,"Damascus Steel Buzzsaw Blade","toolHeadBuzzSawDamascusSteel",""
"gregtech:meta_tool_head_buzz_saw",2013,"Tungstensteel Buzzsaw Blade","toolHeadBuzzSawTungstenSteel",""
"gregtech:meta_tool_head_buzz_saw",2014,"Cobalt Brass Buzzsaw Blade","toolHeadBuzzSawCobaltBrass",""
"gregtech:meta_tool_head_buzz_saw",2036,"Vanadiumsteel Buzzsaw Blade","toolHeadBuzzSawVanadiumSteel",""
"gregtech:meta_tool_head_buzz_saw",2042,"Naquadah Alloy Buzzsaw Blade","toolHeadBuzzSawNaquadahAlloy",""
"gregtech:meta_tool_head_buzz_saw",2510,"Red Steel Buzzsaw Blade","toolHeadBuzzSawRedSteel",""
"gregtech:meta_tool_head_buzz_saw",2511,"Blue Steel Buzzsaw Blade","toolHeadBuzzSawBlueSteel",""
"gregtech:meta_tool_head_buzz_saw",2519,"HSS-E Buzzsaw Blade","toolHeadBuzzSawHsse",""
"gregtech:meta_tool_head_chainsaw",2,"Aluminium Chainsaw Tip","toolHeadChainsawAluminium",""
"gregtech:meta_tool_head_chainsaw",51,"Iron Chainsaw Tip","toolHeadChainsawIron",""
"gregtech:meta_tool_head_chainsaw",113,"Titanium Chainsaw Tip","toolHeadChainsawTitanium",""
"gregtech:meta_tool_head_chainsaw",127,"Neutronium Chainsaw Tip","toolHeadChainsawNeutronium",""
"gregtech:meta_tool_head_chainsaw",129,"Duranium Chainsaw Tip","toolHeadChainsawDuranium",""
"gregtech:meta_tool_head_chainsaw",260,"Bronze Chainsaw Tip","toolHeadChainsawBronze",""
"gregtech:meta_tool_head_chainsaw",276,"Diamond Chainsaw Tip","toolHeadChainsawDiamond",""
"gregtech:meta_tool_head_chainsaw",287,"Invar Chainsaw Tip","toolHeadChainsawInvar",""
"gregtech:meta_tool_head_chainsaw",300,"Sterling Silver Chainsaw Tip","toolHeadChainsawSterlingSilver",""
"gregtech:meta_tool_head_chainsaw",301,"Rose Gold Chainsaw Tip","toolHeadChainsawRoseGold",""
"gregtech:meta_tool_head_chainsaw",323,"Stainless Steel Chainsaw Tip","toolHeadChainsawStainlessSteel",""
"gregtech:meta_tool_head_chainsaw",324,"Steel Chainsaw Tip","toolHeadChainsawSteel",""
"gregtech:meta_tool_head_chainsaw",331,"Ultimet Chainsaw Tip","toolHeadChainsawUltimet",""
"gregtech:meta_tool_head_chainsaw",335,"Wrought Iron Chainsaw Tip","toolHeadChainsawWroughtIron",""
"gregtech:meta_tool_head_chainsaw",396,"Tungstencarbide Chainsaw Tip","toolHeadChainsawTungstenCarbide",""
"gregtech:meta_tool_head_chainsaw",2012,"Damascus Steel Chainsaw Tip","toolHeadChainsawDamascusSteel",""
"gregtech:meta_tool_head_chainsaw",2013,"Tungstensteel Chainsaw Tip","toolHeadChainsawTungstenSteel",""
"gregtech:meta_tool_head_chainsaw",2014,"Cobalt Brass Chainsaw Tip","toolHeadChainsawCobaltBrass",""
"gregtech:meta_tool_head_chainsaw",2036,"Vanadiumsteel Chainsaw Tip","toolHeadChainsawVanadiumSteel",""
"gregtech:meta_tool_head_chainsaw",2042,"Naquadah Alloy Chainsaw Tip","toolHeadChainsawNaquadahAlloy",""
"gregtech:meta_tool_head_chainsaw",2510,"Red Steel Chainsaw Tip","toolHeadChainsawRedSteel",""
"gregtech:meta_tool_head_chainsaw",2511,"Blue Steel Chainsaw Tip","toolHeadChainsawBlueSteel",""
"gregtech:meta_tool_head_chainsaw",2519,"HSS-E Chainsaw Tip","toolHeadChainsawHsse",""
"gregtech:meta_tool_head_drill",2,"Aluminium Drill Tip","toolHeadDrillAluminium",""
"gregtech:meta_tool_head_drill",51,"Iron Drill Tip","toolHeadDrillIron",""
"gregtech:meta_tool_head_drill",113,"Titanium Drill Tip","toolHeadDrillTitanium",""
"gregtech:meta_tool_head_drill",127,"Neutronium Drill Tip","toolHeadDrillNeutronium",""
"gregtech:meta_tool_head_drill",129,"Duranium Drill Tip","toolHeadDrillDuranium",""
"gregtech:meta_tool_head_drill",260,"Bronze Drill Tip","toolHeadDrillBronze",""
"gregtech:meta_tool_head_drill",276,"Diamond Drill Tip","toolHeadDrillDiamond",""
"gregtech:meta_tool_head_drill",287,"Invar Drill Tip","toolHeadDrillInvar",""
"gregtech:meta_tool_head_drill",300,"Sterling Silver Drill Tip","toolHeadDrillSterlingSilver",""
"gregtech:meta_tool_head_drill",301,"Rose Gold Drill Tip","toolHeadDrillRoseGold",""
"gregtech:meta_tool_head_drill",323,"Stainless Steel Drill Tip","toolHeadDrillStainlessSteel",""
"gregtech:meta_tool_head_drill",324,"Steel Drill Tip","toolHeadDrillSteel",""
"gregtech:meta_tool_head_drill",331,"Ultimet Drill Tip","toolHeadDrillUltimet",""
"gregtech:meta_tool_head_drill",335,"Wrought Iron Drill Tip","toolHeadDrillWroughtIron",""
"gregtech:meta_tool_head_drill",396,"Tungstencarbide Drill Tip","toolHeadDrillTungstenCarbide",""
"gregtech:meta_tool_head_drill",2012,"Damascus Steel Drill Tip","toolHeadDrillDamascusSteel",""
"gregtech:meta_tool_head_drill",2013,"Tungstensteel Drill Tip","toolHeadDrillTungstenSteel",""
"gregtech:meta_tool_head_drill",2014,"Cobalt Brass Drill Tip","toolHeadDrillCobaltBrass",""
"gregtech:meta_tool_head_drill",2036,"Vanadiumsteel Drill Tip","toolHeadDrillVanadiumSteel",""
"gregtech:meta_tool_head_drill",2042,"Naquadah Alloy Drill Tip","toolHeadDrillNaquadahAlloy",""
"gregtech:meta_tool_head_drill",2510,"Red Steel Drill Tip","toolHeadDrillRedSteel",""
"gregtech:meta_tool_head_drill",2511,"Blue Steel Drill Tip","toolHeadDrillBlueSteel",""
"gregtech:meta_tool_head_drill",2519,"HSS-E Drill Tip","toolHeadDrillHsse",""
"gregtech:meta_tool_head_screwdriver",2,"Aluminium Screwdriver Tip","toolHeadScrewdriverAluminium",""
"gregtech:meta_tool_head_screwdriver",51,"Iron Screwdriver Tip","toolHeadScrewdriverIron",""
"gregtech:meta_tool_head_screwdriver",113,"Titanium Screwdriver Tip","toolHeadScrewdriverTitanium",""
"gregtech:meta_tool_head_screwdriver",127,"Neutronium Screwdriver Tip","toolHeadScrewdriverNeutronium",""
"gregtech:meta_tool_head_screwdriver",129,"Duranium Screwdriver Tip","toolHeadScrewdriverDuranium",""
"gregtech:meta_tool_head_screwdriver",260,"Bronze Screwdriver Tip","toolHeadScrewdriverBronze",""
"gregtech:meta_tool_head_screwdriver",287,"Invar Screwdriver Tip","toolHeadScrewdriverInvar",""
"gregtech:meta_tool_head_screwdriver",300,"Sterling Silver Screwdriver Tip","toolHeadScrewdriverSterlingSilver",""
"gregtech:meta_tool_head_screwdriver",301,"Rose Gold Screwdriver Tip","toolHeadScrewdriverRoseGold",""
"gregtech:meta_tool_head_screwdriver",323,"Stainless Steel Screwdriver Tip","toolHeadScrewdriverStainlessSteel",""
"gregtech:meta_tool_head_screwdriver",324,"Steel Screwdriver Tip","toolHeadScrewdriverSteel",""
"gregtech:meta_tool_head_screwdriver",331,"Ultimet Screwdriver Tip","toolHeadScrewdriverUltimet",""
"gregtech:meta_tool_head_screwdriver",335,"Wrought Iron Screwdriver Tip","toolHeadScrewdriverWroughtIron",""
"gregtech:meta_tool_head_screwdriver",396,"Tungstencarbide Screwdriver Tip","toolHeadScrewdriverTungstenCarbide",""
"gregtech:meta_tool_head_screwdriver",2013,"Tungstensteel Screwdriver Tip","toolHeadScrewdriverTungstenSteel",""
"gregtech:meta_tool_head_screwdriver",2014,"Cobalt Brass Screwdriver Tip","toolHeadScrewdriverCobaltBrass",""
"gregtech:meta_tool_head_screwdriver",2036,"Vanadiumsteel Screwdriver Tip","toolHeadScrewdriverVanadiumSteel",""
"gregtech:meta_tool_head_screwdriver",2042,"Naquadah Alloy Screwdriver Tip","toolHeadScrewdriverNaquadahAlloy",""
"gregtech:meta_tool_head_screwdriver",2519,"HSS-E Screwdriver Tip","toolHeadScrewdriverHsse",""
"gregtech:meta_tool_head_wrench",2,"Aluminium Wrench Tip","toolHeadWrenchAluminium",""
"gregtech:meta_tool_head_wrench",51,"Iron Wrench Tip","toolHeadWrenchIron",""
"gregtech:meta_tool_head_wrench",113,"Titanium Wrench Tip","toolHeadWrenchTitanium",""
"gregtech:meta_tool_head_wrench",127,"Neutronium Wrench Tip","toolHeadWrenchNeutronium",""
"gregtech:meta_tool_head_wrench",129,"Duranium Wrench Tip","toolHeadWrenchDuranium",""
"gregtech:meta_tool_head_wrench",260,"Bronze Wrench Tip","toolHeadWrenchBronze",""
"gregtech:meta_tool_head_wrench",276,"Diamond Wrench Tip","toolHeadWrenchDiamond",""
"gregtech:meta_tool_head_wrench",287,"Invar Wrench Tip","toolHeadWrenchInvar",""
"gregtech:meta_tool_head_wrench",300,"Sterling Silver Wrench Tip","toolHeadWrenchSterlingSilver",""
"gregtech:meta_tool_head_wrench",301,"Rose Gold Wrench Tip","toolHeadWrenchRoseGold",""
"gregtech:meta_tool_head_wrench",323,"Stainless Steel Wrench Tip","toolHeadWrenchStainlessSteel",""
"gregtech:meta_tool_head_wrench",324,"Steel Wrench Tip","toolHeadWrenchSteel",""
"gregtech:meta_tool_head_wrench",331,"Ultimet Wrench Tip","toolHeadWrenchUltimet",""
"gregtech:meta_tool_head_wrench",335,"Wrought Iron Wrench Tip","toolHeadWrenchWroughtIron",""
"gregtech:meta_tool_head_wrench",396,"Tungstencarbide Wrench Tip","toolHeadWrenchTungstenCarbide",""
"gregtech:meta_tool_head_wrench",2012,"Damascus Steel Wrench Tip","toolHeadWrenchDamascusSteel",""
"gregtech:meta_tool_head_wrench",2013,"Tungstensteel Wrench Tip","toolHeadWrenchTungstenSteel",""
"gregtech:meta_tool_head_wrench",2014,"Cobalt Brass Wrench Tip","toolHeadWrenchCobaltBrass",""
"gregtech:meta_tool_head_wrench",2036,"Vanadiumsteel Wrench Tip","toolHeadWrenchVanadiumSteel",""
"gregtech:meta_tool_head_wrench",2042,"Naquadah Alloy Wrench Tip","toolHeadWrenchNaquadahAlloy",""
"gregtech:meta_tool_head_wrench",2510,"Red Steel Wrench Tip","toolHeadWrenchRedSteel",""
"gregtech:meta_tool_head_wrench",2511,"Blue Steel Wrench Tip","toolHeadWrenchBlueSteel",""
"gregtech:meta_tool_head_wrench",2519,"HSS-E Wrench Tip","toolHeadWrenchHsse",""
"gregtech:meta_turbine_blade",2,"Aluminium Turbine Blade","turbineBladeAluminium",""
"gregtech:meta_turbine_blade",22,"Chrome Turbine Blade","turbineBladeChrome",""
"gregtech:meta_turbine_blade",50,"Iridium Turbine Blade","turbineBladeIridium",""
"gregtech:meta_turbine_blade",51,"Iron Turbine Blade","turbineBladeIron",""
"gregtech:meta_turbine_blade",61,"Manganese Turbine Blade","turbineBladeManganese",""
"gregtech:meta_turbine_blade",64,"Molybdenum Turbine Blade","turbineBladeMolybdenum",""
"gregtech:meta_turbine_blade",66,"Neodymium Turbine Blade","turbineBladeNeodymium",""
"gregtech:meta_turbine_blade",75,"Osmium Turbine Blade","turbineBladeOsmium",""
"gregtech:meta_turbine_blade",113,"Titanium Turbine Blade","turbineBladeTitanium",""
"gregtech:meta_turbine_blade",115,"Tungsten Turbine Blade","turbineBladeTungsten",""
"gregtech:meta_turbine_blade",124,"Naquadah Turbine Blade","turbineBladeNaquadah",""
"gregtech:meta_turbine_blade",127,"Neutronium Turbine Blade","turbineBladeNeutronium",""
"gregtech:meta_turbine_blade",128,"Tritanium Turbine Blade","turbineBladeTritanium",""
"gregtech:meta_turbine_blade",259,"Brass Turbine Blade","turbineBladeBrass",""
"gregtech:meta_turbine_blade",260,"Bronze Turbine Blade","turbineBladeBronze",""
"gregtech:meta_turbine_blade",287,"Invar Turbine Blade","turbineBladeInvar",""
"gregtech:meta_turbine_blade",290,"Magnalium Turbine Blade","turbineBladeMagnalium",""
"gregtech:meta_turbine_blade",300,"Sterling Silver Turbine Blade","turbineBladeSterlingSilver",""
"gregtech:meta_turbine_blade",301,"Rose Gold Turbine Blade","turbineBladeRoseGold",""
"gregtech:meta_turbine_blade",302,"Black Bronze Turbine Blade","turbineBladeBlackBronze",""
"gregtech:meta_turbine_blade",303,"Bismuth Bronze Turbine Blade","turbineBladeBismuthBronze",""
"gregtech:meta_turbine_blade",323,"Stainless Steel Turbine Blade","turbineBladeStainlessSteel",""
"gregtech:meta_turbine_blade",324,"Steel Turbine Blade","turbineBladeSteel",""
"gregtech:meta_turbine_blade",331,"Ultimet Turbine Blade","turbineBladeUltimet",""
"gregtech:meta_turbine_blade",335,"Wrought Iron Turbine Blade","turbineBladeWroughtIron",""
"gregtech:meta_turbine_blade",344,"Osmiridium Turbine Blade","turbineBladeOsmiridium",""
"gregtech:meta_turbine_blade",396,"Tungstencarbide Turbine Blade","turbineBladeTungstenCarbide",""
"gregtech:meta_turbine_blade",2013,"Tungstensteel Turbine Blade","turbineBladeTungstenSteel",""
"gregtech:meta_turbine_blade",2014,"Cobalt Brass Turbine Blade","turbineBladeCobaltBrass",""
"gregtech:meta_turbine_blade",2036,"Vanadiumsteel Turbine Blade","turbineBladeVanadiumSteel",""
"gregtech:meta_turbine_blade",2042,"Naquadah Alloy Turbine Blade","turbineBladeNaquadahAlloy",""
"gregtech:meta_turbine_blade",2062,"Rhodium Plated Palladium Turbine Blade","turbineBladeRhodiumPlatedPalladium",""
"gregtech:meta_turbine_blade",2516,"HSS-G Turbine Blade","turbineBladeHssg",""
"gregtech:meta_turbine_blade",2519,"HSS-E Turbine Blade","turbineBladeHsse",""
"gregtech:meta_turbine_blade",2520,"HSS-S Turbine Blade","turbineBladeHsss",""
"gregtech:meta_wire_fine",2,"Fine Aluminium Wire","wireFineAluminium",""
"gregtech:meta_wire_fine",3,"Fine Americium Wire","wireFineAmericium",""
"gregtech:meta_wire_fine",8,"Fine Barium Wire","wireFineBarium",""
"gregtech:meta_wire_fine",12,"Fine Bohrium Wire","wireFineBohrium",""
"gregtech:meta_wire_fine",16,"Fine Calcium Wire","wireFineCalcium",""
"gregtech:meta_wire_fine",17,"Fine Californium Wire","wireFineCalifornium",""
"gregtech:meta_wire_fine",20,"Fine Cerium Wire","wireFineCerium",""
"gregtech:meta_wire_fine",23,"Fine Cobalt Wire","wireFineCobalt",""
"gregtech:meta_wire_fine",25,"Fine Copper Wire","wireFineCopper",""
"gregtech:meta_wire_fine",29,"Fine Dubnium Wire","wireFineDubnium",""
"gregtech:meta_wire_fine",33,"Fine Europium Wire","wireFineEuropium",""
"gregtech:meta_wire_fine",41,"Fine Gold Wire","wireFineGold",""
"gregtech:meta_wire_fine",50,"Fine Iridium Wire","wireFineIridium",""
"gregtech:meta_wire_fine",51,"Fine Iron Wire","wireFineIron",""
"gregtech:meta_wire_fine",55,"Fine Lead Wire","wireFineLead",""
"gregtech:meta_wire_fine",77,"Fine Palladium Wire","wireFinePalladium",""
"gregtech:meta_wire_fine",80,"Fine Platinum Wire","wireFinePlatinum",""
"gregtech:meta_wire_fine",89,"Fine Rhenium Wire","wireFineRhenium",""
"gregtech:meta_wire_fine",90,"Fine Rhodium Wire","wireFineRhodium",""
"gregtech:meta_wire_fine",93,"Fine Ruthenium Wire","wireFineRuthenium",""
"gregtech:meta_wire_fine",94,"Fine Rutherfordium Wire","wireFineRutherfordium",""
"gregtech:meta_wire_fine",97,"Fine Seaborgium Wire","wireFineSeaborgium",""
"gregtech:meta_wire_fine",100,"Fine Silver Wire","wireFineSilver",""
"gregtech:meta_wire_fine",104,"Fine Tantalum Wire","wireFineTantalum",""
"gregtech:meta_wire_fine",107,"Fine Tennessine Wire","wireFineTennessine",""
"gregtech:meta_wire_fine",110,"Fine Thallium Wire","wireFineThallium",""
"gregtech:meta_wire_fine",112,"Fine Tin Wire","wireFineTin",""
"gregtech:meta_wire_fine",113,"Fine Titanium Wire","wireFineTitanium",""
"gregtech:meta_wire_fine",122,"Fine Zinc Wire","wireFineZinc",""
"gregtech:meta_wire_fine",124,"Fine Naquadah Wire","wireFineNaquadah",""
"gregtech:meta_wire_fine",125,"Fine Enriched Naquadah Wire","wireFineNaquadahEnriched",""
"gregtech:meta_wire_fine",126,"Fine Naquadria Wire","wireFineNaquadria",""
"gregtech:meta_wire_fine",127,"Fine Neutronium Wire","wireFineNeutronium",""
"gregtech:meta_wire_fine",128,"Fine Tritanium Wire","wireFineTritanium",""
"gregtech:meta_wire_fine",129,"Fine Duranium Wire","wireFineDuranium",""
"gregtech:meta_wire_fine",130,"Fine Trinium Wire","wireFineTrinium",""
"gregtech:meta_wire_fine",132,"Fine Plutonium Wire","wireFinePlutonium",""
"gregtech:meta_wire_fine",252,"Fine Annealed Copper Wire","wireFineAnnealedCopper",""
"gregtech:meta_wire_fine",274,"Fine Cupronickel Wire","wireFineCupronickel",""
"gregtech:meta_wire_fine",277,"Fine Electrum Wire","wireFineElectrum",""
"gregtech:meta_wire_fine",296,"Fine Niobium-Titanium Wire","wireFineNiobiumTitanium",""
"gregtech:meta_wire_fine",310,"Fine Ruridit Wire","wireFineRuridit",""
"gregtech:meta_wire_fine",324,"Fine Steel Wire","wireFineSteel",""
"gregtech:meta_wire_fine",328,"Fine Tin Alloy Wire","wireFineTinAlloy",""
"gregtech:meta_wire_fine",338,"Fine Yttrium Barium Cuprate Wire","wireFineYttriumBariumCuprate",""
"gregtech:meta_wire_fine",344,"Fine Osmiridium Wire","wireFineOsmiridium",""
"gregtech:meta_wire_fine",429,"Fine Indium Tin Barium Titanium Cuprate Wire","wireFineIndiumTinBariumTitaniumCuprate",""
"gregtech:meta_wire_fine",430,"Fine Uranium Rhodium Dinaquadide Wire","wireFineUraniumRhodiumDinaquadide",""
"gregtech:meta_wire_fine",431,"Fine Enriched Naquadah Trinium Europium Duranide Wire","wireFineEnrichedNaquadahTriniumEuropiumDuranide",""
"gregtech:meta_wire_fine",1006,"Fine Fiber-Reinforced Epoxy Resin Wire","wireFineReinforcedEpoxyResin",""
"gregtech:meta_wire_fine",2011,"Fine Black Steel Wire","wireFineBlackSteel",""
"gregtech:meta_wire_fine",2013,"Fine Tungstensteel Wire","wireFineTungstenSteel",""
"gregtech:meta_wire_fine",2038,"Borosilicate Glass Fibers","wireFineBorosilicateGlass",""
"gregtech:meta_wire_fine",2042,"Fine Naquadah Alloy Wire","wireFineNaquadahAlloy",""
"gregtech:meta_wire_fine",2516,"Fine HSS-G Wire","wireFineHssg",""
"gregtech:meta_wire_fine",2517,"Fine Red Alloy Wire","wireFineRedAlloy",""
"gregtech:meta_wire_fine",2520,"Fine HSS-S Wire","wireFineHsss",""
"gregtech:meta_wire_fine",3022,"Fine Incoloy-MA956 Wire","wireFineIncoloyMa956",""
"gregtech:mining_hammer",32767,"(WILDCARD)","toolMiningHammer",""
"gregtech:mortar",32767,"(WILDCARD)","craftingToolMortar,toolMortar",""
"gregtech:orange_lamp",32767,"(WILDCARD)","lampGtOrange",""
"gregtech:ore_almandine_0",0,"Almandine Ore","oreAlmandine",""
"gregtech:ore_almandine_0",1,"Nether Almandine Ore","oreNetherrackAlmandine",""
"gregtech:ore_almandine_0",2,"End Almandine Ore","oreEndstoneAlmandine",""
"gregtech:ore_almandine_0",3,"Sand Almandine Ore","oreSandAlmandine",""
"gregtech:ore_almandine_0",4,"Red Sand Almandine Ore","oreRedSandAlmandine",""
"gregtech:ore_almandine_0",5,"Granite Almandine Ore","oreGraniteAlmandine",""
"gregtech:ore_almandine_0",6,"Diorite Almandine Ore","oreDioriteAlmandine",""
"gregtech:ore_almandine_0",7,"Andesite Almandine Ore","oreAndesiteAlmandine",""
"gregtech:ore_almandine_0",8,"Granite Almandine Ore","oreBlackgraniteAlmandine",""
"gregtech:ore_almandine_0",9,"Granite Almandine Ore","oreRedgraniteAlmandine",""
"gregtech:ore_almandine_0",10,"Marble Almandine Ore","oreMarbleAlmandine",""
"gregtech:ore_almandine_0",11,"Basalt Almandine Ore","oreBasaltAlmandine",""
"gregtech:ore_aluminium_0",0,"Aluminium Ore","oreAluminium",""
"gregtech:ore_aluminium_0",1,"Nether Aluminium Ore","oreNetherrackAluminium",""
"gregtech:ore_aluminium_0",2,"End Aluminium Ore","oreEndstoneAluminium",""
"gregtech:ore_aluminium_0",3,"Sand Aluminium Ore","oreSandAluminium",""
"gregtech:ore_aluminium_0",4,"Red Sand Aluminium Ore","oreRedSandAluminium",""
"gregtech:ore_aluminium_0",5,"Granite Aluminium Ore","oreGraniteAluminium",""
"gregtech:ore_aluminium_0",6,"Diorite Aluminium Ore","oreDioriteAluminium",""
"gregtech:ore_aluminium_0",7,"Andesite Aluminium Ore","oreAndesiteAluminium",""
"gregtech:ore_aluminium_0",8,"Granite Aluminium Ore","oreBlackgraniteAluminium",""
"gregtech:ore_aluminium_0",9,"Granite Aluminium Ore","oreRedgraniteAluminium",""
"gregtech:ore_aluminium_0",10,"Marble Aluminium Ore","oreMarbleAluminium",""
"gregtech:ore_aluminium_0",11,"Basalt Aluminium Ore","oreBasaltAluminium",""
"gregtech:ore_alunite_0",0,"Alunite Ore","oreAlunite",""
"gregtech:ore_alunite_0",1,"Nether Alunite Ore","oreNetherrackAlunite",""
"gregtech:ore_alunite_0",2,"End Alunite Ore","oreEndstoneAlunite",""
"gregtech:ore_alunite_0",3,"Sand Alunite Ore","oreSandAlunite",""
"gregtech:ore_alunite_0",4,"Red Sand Alunite Ore","oreRedSandAlunite",""
"gregtech:ore_alunite_0",5,"Granite Alunite Ore","oreGraniteAlunite",""
"gregtech:ore_alunite_0",6,"Diorite Alunite Ore","oreDioriteAlunite",""
"gregtech:ore_alunite_0",7,"Andesite Alunite Ore","oreAndesiteAlunite",""
"gregtech:ore_alunite_0",8,"Granite Alunite Ore","oreBlackgraniteAlunite",""
"gregtech:ore_alunite_0",9,"Granite Alunite Ore","oreRedgraniteAlunite",""
"gregtech:ore_alunite_0",10,"Marble Alunite Ore","oreMarbleAlunite",""
"gregtech:ore_alunite_0",11,"Basalt Alunite Ore","oreBasaltAlunite",""
"gregtech:ore_amethyst_0",0,"Amethyst Ore","oreAmethyst",""
"gregtech:ore_amethyst_0",1,"Nether Amethyst Ore","oreNetherrackAmethyst",""
"gregtech:ore_amethyst_0",2,"End Amethyst Ore","oreEndstoneAmethyst",""
"gregtech:ore_amethyst_0",3,"Sand Amethyst Ore","oreSandAmethyst",""
"gregtech:ore_amethyst_0",4,"Red Sand Amethyst Ore","oreRedSandAmethyst",""
"gregtech:ore_amethyst_0",5,"Granite Amethyst Ore","oreGraniteAmethyst",""
"gregtech:ore_amethyst_0",6,"Diorite Amethyst Ore","oreDioriteAmethyst",""
"gregtech:ore_amethyst_0",7,"Andesite Amethyst Ore","oreAndesiteAmethyst",""
"gregtech:ore_amethyst_0",8,"Granite Amethyst Ore","oreBlackgraniteAmethyst",""
"gregtech:ore_amethyst_0",9,"Granite Amethyst Ore","oreRedgraniteAmethyst",""
"gregtech:ore_amethyst_0",10,"Marble Amethyst Ore","oreMarbleAmethyst",""
"gregtech:ore_amethyst_0",11,"Basalt Amethyst Ore","oreBasaltAmethyst",""
"gregtech:ore_andradite_0",0,"Andradite Ore","oreAndradite",""
"gregtech:ore_andradite_0",1,"Nether Andradite Ore","oreNetherrackAndradite",""
"gregtech:ore_andradite_0",2,"End Andradite Ore","oreEndstoneAndradite",""
"gregtech:ore_andradite_0",3,"Sand Andradite Ore","oreSandAndradite",""
"gregtech:ore_andradite_0",4,"Red Sand Andradite Ore","oreRedSandAndradite",""
"gregtech:ore_andradite_0",5,"Granite Andradite Ore","oreGraniteAndradite",""
"gregtech:ore_andradite_0",6,"Diorite Andradite Ore","oreDioriteAndradite",""
"gregtech:ore_andradite_0",7,"Andesite Andradite Ore","oreAndesiteAndradite",""
"gregtech:ore_andradite_0",8,"Granite Andradite Ore","oreBlackgraniteAndradite",""
"gregtech:ore_andradite_0",9,"Granite Andradite Ore","oreRedgraniteAndradite",""
"gregtech:ore_andradite_0",10,"Marble Andradite Ore","oreMarbleAndradite",""
"gregtech:ore_andradite_0",11,"Basalt Andradite Ore","oreBasaltAndradite",""
"gregtech:ore_apatite_0",0,"Apatite Ore","oreApatite",""
"gregtech:ore_apatite_0",1,"Nether Apatite Ore","oreNetherrackApatite",""
"gregtech:ore_apatite_0",2,"End Apatite Ore","oreEndstoneApatite",""
"gregtech:ore_apatite_0",3,"Sand Apatite Ore","oreSandApatite",""
"gregtech:ore_apatite_0",4,"Red Sand Apatite Ore","oreRedSandApatite",""
"gregtech:ore_apatite_0",5,"Granite Apatite Ore","oreGraniteApatite",""
"gregtech:ore_apatite_0",6,"Diorite Apatite Ore","oreDioriteApatite",""
"gregtech:ore_apatite_0",7,"Andesite Apatite Ore","oreAndesiteApatite",""
"gregtech:ore_apatite_0",8,"Granite Apatite Ore","oreBlackgraniteApatite",""
"gregtech:ore_apatite_0",9,"Granite Apatite Ore","oreRedgraniteApatite",""
"gregtech:ore_apatite_0",10,"Marble Apatite Ore","oreMarbleApatite",""
"gregtech:ore_apatite_0",11,"Basalt Apatite Ore","oreBasaltApatite",""
"gregtech:ore_arsenic_0",0,"Arsenic Ore","oreArsenic",""
"gregtech:ore_arsenic_0",1,"Nether Arsenic Ore","oreNetherrackArsenic",""
"gregtech:ore_arsenic_0",2,"End Arsenic Ore","oreEndstoneArsenic",""
"gregtech:ore_arsenic_0",3,"Sand Arsenic Ore","oreSandArsenic",""
"gregtech:ore_arsenic_0",4,"Red Sand Arsenic Ore","oreRedSandArsenic",""
"gregtech:ore_arsenic_0",5,"Granite Arsenic Ore","oreGraniteArsenic",""
"gregtech:ore_arsenic_0",6,"Diorite Arsenic Ore","oreDioriteArsenic",""
"gregtech:ore_arsenic_0",7,"Andesite Arsenic Ore","oreAndesiteArsenic",""
"gregtech:ore_arsenic_0",8,"Granite Arsenic Ore","oreBlackgraniteArsenic",""
